"uid"	"cat"	"name"	"screen_name"	"description"	"verified"	"location"	"lat"	"lon"	"country"	"created_at"	"followers_count"	"friends_count"	"statuses_count"	"favourites_count"	"listed_count"
40585382	1.0	"Reverend Sue"	"ReverendSue"	"Retired Interfaith Minister. Activist. Equality advocate.                         Follow my NEW ACCOUNT: @clarkbreck"	""	"United States"	39.76	-98.5	"United States"	"2009-05"	7614.0	4283.0	50620.0	787.0	417.0
40585382	1.0	"Reverend Sue"	"ReverendSue"	"Retired Interfaith Minister. Activist. Equality advocate.                         Follow my NEW ACCOUNT: @clarkbreck"	""	"United States"	39.76	-98.5	"United States"	"2009-05"	7614.0	4284.0	50620.0	787.0	417.0
30005269	0.0	"Ryan Wrasse"	"RWrasse"	"Communications Director for @SenJohnThune | George W. Bush Admin Alumnus | Fan of: Packers, Badgers, Caps | Opinions My Own | #SouthDakota #Wisconsin #Senate"	""	"Capitol Hill"	15.20825	145.75313	"Capitol Hill Village"	"2009-04"	1913.0	1240.0	7143.0	127.0	96.0
3314758074	0.0	"Campaign Trump"	"Campaign_Trump"	"#Trump for President. Indp. Local & International Campaign Advisor (Account Mng by multi ppl.) @realDonaldTrump https://t.co/vuI8l94Frq"	""	"Houston, TX"	29.76328	-95.36327	"Houston"	"2015-08"	18922.0	12618.0	1135.0	7141.0	165.0
3314758074	0.0	"Campaign Trump"	"Campaign_Trump"	"#Trump for President. Indp. Local & International Campaign Advisor (Account Mng by multi ppl.) @realDonaldTrump https://t.co/vuI8l94Frq"	""	"Houston, TX"	29.76328	-95.36327	"Houston"	"2015-08"	18923.0	12618.0	1136.0	7142.0	165.0
3314758074	0.0	"Campaign Trump"	"Campaign_Trump"	"#Trump for President. Indp. Local & International Campaign Advisor (Account Mng by multi ppl.) @realDonaldTrump https://t.co/vuI8l94Frq"	""	"Houston, TX"	29.76328	-95.36327	"Houston"	"2015-08"	18923.0	12618.0	1136.0	7142.0	165.0
3314758074	0.0	"Campaign Trump"	"Campaign_Trump"	"#Trump for President. Indp. Local & International Campaign Advisor (Account Mng by multi ppl.) @realDonaldTrump https://t.co/vuI8l94Frq"	""	"Houston, TX"	29.76328	-95.36327	"Houston"	"2015-08"	18924.0	12618.0	1136.0	7142.0	165.0
3314758074	0.0	"Campaign Trump"	"Campaign_Trump"	"#Trump for President. Indp. Local & International Campaign Advisor (Account Mng by multi ppl.) @realDonaldTrump https://t.co/vuI8l94Frq"	""	"Houston, TX"	29.76328	-95.36327	"Houston"	"2015-08"	18927.0	12618.0	1136.0	7143.0	165.0
3314758074	0.0	"Campaign Trump"	"Campaign_Trump"	"#Trump for President. Indp. Local & International Campaign Advisor (Account Mng by multi ppl.) @realDonaldTrump https://t.co/vuI8l94Frq"	""	"Houston, TX"	29.76328	-95.36327	"Houston"	"2015-08"	18927.0	12618.0	1136.0	7143.0	165.0
3314758074	0.0	"Campaign Trump"	"Campaign_Trump"	"#Trump for President. Indp. Local & International Campaign Advisor (Account Mng by multi ppl.) @realDonaldTrump https://t.co/vuI8l94Frq"	""	"Houston, TX"	29.76328	-95.36327	"Houston"	"2015-08"	18948.0	12618.0	1136.0	7143.0	165.0
14311688	0.0	"Bernard Whitman"	"BernardWhitman"	"Democratic strategist, pollster, and corporate branding/communications expert, Author 52 Reasons To Vote For Obama"	""	"New York"	40.71427	-74.00597	"New York"	"2008-04"	1757.0	1292.0	7338.0	157.0	110.0
14311688	0.0	"Bernard Whitman"	"BernardWhitman"	"Democratic strategist, pollster, and corporate branding/communications expert, Author 52 Reasons To Vote For Obama"	""	"New York"	40.71427	-74.00597	"New York"	"2008-04"	1757.0	1292.0	7337.0	157.0	110.0
110457801	0.0	"Carson Ingle"	"caingle"	"Writer for @AthleteSpeakers & @NOPACTalent. 1080 the Team host. Cover #Magic for @OMagicDaily & @24_7_News. Proud #UCF alum & @OrlandoCitySC supporter."	""	"Orlando aka The City Beautiful"	0.0	0.0	""	"2010-02"	1468.0	1188.0	37131.0	3311.0	79.0
269062860	1.0	"Chicago sports, etc"	"ChiTownSports"	"Unconventional & irreverent. Mostly sports but other stuff as well. A diabetic, liberal & biased Cubs fan who roots for the White Sox. #DumpTrump"	""	"Chicago"	41.85003	-87.65005	"Chicago"	"2011-03"	15178.0	9328.0	125736.0	86.0	276.0
269062860	1.0	"Chicago sports, etc"	"ChiTownSports"	"Unconventional & irreverent. Mostly sports but other stuff as well. A diabetic, liberal & biased Cubs fan who roots for the White Sox. #DumpTrump"	""	"Chicago"	41.85003	-87.65005	"Chicago"	"2011-03"	15178.0	9328.0	125737.0	86.0	276.0
269062860	1.0	"Chicago sports, etc"	"ChiTownSports"	"Unconventional & irreverent. Mostly sports but other stuff as well. A diabetic, liberal & biased Cubs fan who roots for the White Sox. #DumpTrump"	""	"Chicago"	41.85003	-87.65005	"Chicago"	"2011-03"	15178.0	9328.0	125746.0	86.0	276.0
1656126090	0.0	"Chicks'n'Politics"	"ChicksnPolitics"	"Civically Engaged | Networking | Events | IG: @ChicksnPolitics | FB: Chicks'n'Politics"	""	"Florida"	28.75054	-82.5001	"Florida"	"2013-08"	311.0	476.0	1147.0	445.0	4.0
758669826	1.0	"USU Democrats"	"usudemocrats"	"USU College Democrats–– All Things Democratic at Utah State University #AggieLife #usudems #UniteBlue"	""	"Logan, UT"	41.73549	-111.83439	"Logan"	"2012-08"	415.0	586.0	326.0	46.0	14.0
21056856	1.0	"Socialmarketers"	"socmarketers"	"Do gooder. Founder of 1st Linkedin #socialmarketing group. Former #socialmedia lead @Public_Citizen. Current social entrepreneur. #socent #disruption."	""	"Washington, DC"	38.89511	-77.03637	"Washington"	"2009-02"	4619.0	628.0	1094.0	40.0	59.0
954363313	1.0	"AAPI Democrats SD"	"AAPIDemsSD"	"The AAPI Democratic Club shall advocate for Asian Americans and Pacific Islander Democrats, & to support AAPI Democrats running for offices."	""	"San Diego, California"	32.71533	-117.15726	"San Diego"	"2012-11"	120.0	66.0	179.0	68.0	12.0
337284868	1.0	"the real chris beck"	"SubBeck"	"Contributor to https://t.co/phBle7HLHp |ATP-credentialed tennis reporter|49ers forever|Sushi aficionado|Try telling the truth."	""	"Fortified compound, Richmond"	0.0	0.0	""	"2011-07"	2498.0	2073.0	88587.0	18449.0	88.0
203541550	1.0	" Stamford Democrats "	"StamfordDems"	"The official page for the Stamford, Connecticut Democratic Party"	""	"Stamford, CT"	41.05343	-73.53873	"Stamford"	"2010-10"	520.0	349.0	314.0	""	21.0
156333623	1.0	"Congressman Al Green"	"RepAlGreen"	"Proud to represent the Ninth Congressional District of Texas in the United States House of Representatives."	True	"Houston, TX"	29.76328	-95.36327	"Houston"	"2010-06"	9813.0	203.0	534.0	""	620.0
587865313	0.0	"Philip Rexing"	"PhilipRexing"	"#Cruz2016 #Christian #Conservative #Constitution #ProLife #1Man1Woman #NRA #ProudAmerican #Israel #CollegeRepublicans #ChiAlpha @MissouriSandT #NuclearEngineer"	""	"McLeansboro, IL"	38.09338	-88.53561	"McLeansboro"	"2012-05"	4405.0	3994.0	7403.0	2751.0	82.0
4750028375	0.0	"Mississippi 4 Trump"	"MSTrump2016"	"Alarmingly patriotic, defender of the Constitution, #1 advocate of political incorrectness, voting for the only man who can bring our country back. #Trump2016"	""	""	""	""	""	"2016-01"	1851.0	2194.0	129.0	158.0	15.0
115703194	0.0	"RichardHanna"	"Hanna4Congress"	"I am a businessman, a husband, a father, and a citizen who wants to give back."	""	"Barneveld, NY"	43.27229	-75.18989	"Barneveld"	"2010-02"	539.0	103.0	651.0	""	61.0
15475471	1.0	"electionU"	"electionU"	"Your voice Your choice, Your counrty"	""	"United States"	39.76	-98.5	"United States"	"2008-07"	275.0	998.0	21.0	""	5.0
2701352961	0.0	"Clint"	"No2Ny4ever"	"#Whodatnation #Saints #Lsu #GeauxTigers #Knicks #NYRangers #Mets #MMA I follow back if we rock the same team or mma.Yea Conor McGregor fan get over it"	""	""	""	""	""	"2014-07"	1066.0	1090.0	21462.0	7394.0	22.0
383978282	1.0	"KU Young Democrats"	"KUYoungDems"	"The official twitter account of the University of Kansas Young Democrats. RT's ≠ endorsement"	""	"Lawrence, KS"	38.97167	-95.23525	"Lawrence"	"2011-10"	848.0	941.0	1083.0	292.0	14.0
1031038448	0.0	"Bush School SGA"	"GBS_SGA"	"The George Bush School of Government and Public Service SGA is a student-led organization that provides a representative voice for the student body."	""	"College Station, Texas"	30.62798	-96.33441	"College Station"	"2012-12"	110.0	74.0	72.0	5.0	4.0
115402745	0.0	"Michael Grimm"	"Grimm4Congress"	"Small Business Owner/ Entrepreneur, Former FBI Agent, and U.S. Marine. Candidate for Congress NY-13."	""	"Staten Island, NY"	40.56233	-74.13986	"Staten Island"	"2010-02"	1457.0	483.0	684.0	2.0	125.0
168516256	1.0	"Natalia Plaza"	"nataliaiplaza"	"#Bernie2016 -3rd in NBC UCBT Diversity Scholarship Showcase 2015, Cocreator of @CulturaliconsNY, Actor, contributing writer for @Reductress"	""	"Brooklyn, NY"	40.6501	-73.94958	"Brooklyn"	"2010-07"	274.0	374.0	633.0	1545.0	10.0
293602749	1.0	"Iris Caballero"	"QuieroUSA"	"#CruzCrew Ted Cruz & Allen West 2016!"	""	""	""	""	""	"2011-05"	785.0	338.0	15990.0	12711.0	49.0
2734365015	1.0	"mrs. bernie sanders"	"ElanorRoose"	"(ง’̀-‘́)ง"	""	""	""	""	""	"2014-08"	72.0	71.0	408.0	282.0	1.0
45025729	0.0	"Graeme Swann"	"Swannyg66"	"cricketer, documentary maker, lead singer, worldwide trend leader in hairstyles for men who look fifteen years younger than they actually are."	True	"Nottingham"	52.9536	-1.15047	"Nottingham"	"2009-06"	769722.0	608.0	6907.0	29.0	4462.0
183825988	0.0	"Only The Truth"	"1johnfive"	"Love The Lord, Conservative, 3rd Sqn 5th Cav Vietnam Vet, Registered Independent as I'm fed up with the GOP, support the Tea Party. Molon Labe."	""	""	""	""	""	"2010-08"	1383.0	1350.0	10547.0	17.0	26.0
954537696	0.0	"jennifer"	"FourEyedQueef"	"burgers beers bushes"	""	"chicago"	41.85003	-87.65005	"Chicago"	"2012-11"	11280.0	946.0	9619.0	46721.0	284.0
187838951	0.0	"Asma Khalid"	"asmamk"	"Reporter @NPR. Covering the intersection of demographics + politics for the 2016 campaign. Sometimes DC, Sometimes Boston, Sometimes somewhere in America..."	True	""	""	""	""	"2010-09"	7317.0	2863.0	6837.0	2070.0	218.0
13134132	0.0	"Jon Culver"	"jonculver"	"Impatient optimist, Dad joke sommelier. Technologist @MyFitcode + @BernieSanders. Previously @SimplyMeasured @BKWLD @Microsoft @AuburnU"	""	"Seattle, Washington"	47.60621	-122.33207	"Seattle"	"2008-02"	667.0	2.0	11106.0	3240.0	55.0
142082006	0.0	"Fathers 4 Trump"	"Fathers4Trump"	"Tracking the overwhelming support for Donald Trump by family patriarchs. Recording the horror of their children. #Trump2016"	""	"Trump Tower"	41.8889	-87.6264	"Trump International Hotel and Tower"	"2010-05"	2856.0	793.0	20562.0	97.0	37.0
17976923	0.0	"CathyMcMorrisRodgers"	"cathymcmorris"	"Proudly serving Washington's beautiful 5th District in Congress, Chair of the House Republican Conference. Mom of three."	True	"Spokane, WA & Washington, DC"	0.0	0.0	""	"2008-12"	24794.0	5224.0	4533.0	800.0	1539.0
44579901	1.0	"Ella Ryan"	"zzelladonatella"	"Web developer, ex-nomad, current Brooklynite. Loves chocolate. Hates climate change deniers. Part of @teambernieny Ops team."	""	"Brooklyn"	40.6501	-73.94958	"Brooklyn"	"2009-06"	852.0	893.0	1871.0	351.0	44.0
2604799262	0.0	"Conservative Lad"	"GOP_Lad"	"Cleveland Cavs, Indians, & Browns. I believe in capitalism, life, and most importantly, America. Conservative Republican"	""	"The Ohio State University"	39.99543	-83.01717	"Ohio State University The James Cancer Hospital"	"2014-07"	2327.0	2247.0	226.0	38.0	10.0
110445334	0.0	"Megyn Kelly"	"megynkelly"	"Happily married to Doug, crazy in love with my children Yates, Yardley, and Thatcher, and anchor of The Kelly File on Fox News Channel"	True	""	""	""	""	"2010-02"	1542345.0	1210.0	8708.0	13.0	10330.0
2560114934	0.0	"Cartonise"	"EST_Ceesi"	"• 17 • #BernieSanders2016❤                            

*my family is my everything*"	""	"313"	26.4092	93.91193	"Golaghat"	"2014-06"	697.0	549.0	7178.0	17865.0	4.0
18020589	1.0	"Dump Trump"	"DumpTrump22"	"Mr. Trump's finest qualities: Misogynist - Racist - Charlatan - Fear Monger - Confused and COMPLETELY DELUSIONAL"	""	"New York City"	40.71427	-74.00597	"New York"	"2008-12"	1428.0	1481.0	5015.0	324.0	40.0
19266287	0.0	"Conservative Carrie"	"carrielusch"	"I am a hard-working, gun toting, Ronald Reagan loving, tax paying, God believing, Fox News watching, troop supporting, anti-liberal, Oregon conservative girl."	""	"Portland, OR"	45.52345	-122.67621	"Portland"	"2009-01"	1138.0	1957.0	655.0	85.0	21.0
216776631	1.0	"Bernie Sanders"	"BernieSanders"	"Join our campaign for president at https://t.co/nuBuflGIwb. Tweets by staff."	True	"Vermont"	44.00034	-72.74983	"Vermont"	"2010-11"	1560937.0	1466.0	7069.0	819.0	7434.0
29590509	0.0	"Cameron Jay"	"Cam4573"	"Conservative Tweeter. Republican most of the time. Living life and trying to make a difference; follow me on my journey."	""	"Athens, Georgia"	33.96095	-83.37794	"Athens"	"2009-04"	709.0	428.0	6265.0	2890.0	6.0
92591950	1.0	"Chris Cruz"	"chrisjosephcruz"	"Husband to Lana. Pastor at Bethel/BSSM/Tribe Young Adults."	""	"Redding, CA"	40.58654	-122.39168	"Redding"	"2009-11"	3189.0	259.0	3489.0	218.0	50.0
2295018296	0.0	"PresBush41Info"	"PresBush41Info"	"Complete source for President Bush 41 events and info, including #Bush25 reunion Apr 4-6 at @BushLibrary at Texas A&M. Also: @GeorgeHWBush @GB41Foundation"	""	""	""	""	""	"2014-01"	1467.0	17.0	177.0	91.0	16.0
4340820854	0.0	"Your Favs are LGBTQ+"	"Queercanons"	"Everyone is queer until stated otherwise! DM us your LGBTQA+ headcanons!"	""	"[All orientations welcomed!] "	0.0	0.0	""	"2015-11"	48.0	50.0	65.0	25.0	""
4825930887	1.0	"Hero Bernie Sanders"	"HeroBernie"	"We need a real hero in America! We need Bernie Sanders to guide us into a new and better age!"	""	""	""	""	""	"2016-01"	152.0	142.0	384.0	757.0	5.0
790903590	1.0	"LadyGrayLiberty"	"LadyGrayLiberty"	"Christian, Pro Life, Conservative, Texan, AsAMom,13th generation American. Stand with Israel. Save the Constitution - Read it! Followed by @TedCruz #tcot"	""	""	""	""	""	"2012-08"	1475.0	2070.0	2623.0	304.0	32.0
874865167	0.0	"Frank The Tank®"	"Frankie_Jaay97"	"@ohaicutie #SpursNation #Bernie2016 #UTSA19"	""	"South Texas, USA "	25.9073	-97.42609	"Brownsville-South Padre Island International Airport"	"2012-10"	801.0	681.0	55223.0	18271.0	16.0
2236855903	0.0	"Republican Stoner"	"RepubStoner"	"successfully treating bipolar II w/ cannabis... in a prohibition state #legalizemyMEDICINE"	""	"#YESon2"	0.0	0.0	""	"2013-12"	442.0	352.0	3321.0	1186.0	10.0
2590343858	0.0	"The Jax Republican"	"JaxRepublican"	"Just a simple Republican living in beautiful Jacksonville. I love Florida, the GOP, & FSU! #sayfie #flapol #ilovejax"	""	"Jacksonville, FL"	30.33218	-81.65565	"Jacksonville"	"2014-06"	160.0	608.0	380.0	67.0	""
2368167096	0.0	"Snarky Republican"	"SnarkyCon"	"Snarky. Cynical. Pithy. Republican. @snarkyRINO is treasurer of #SnarkyPAC. @sassypolitico76 is a national treasure. #Snark4America"	""	"Snarkin' Coast to Coast "	0.0	0.0	""	"2014-03"	264.0	376.0	778.0	415.0	2.0
952755865	1.0	"Andrew McNeil"	"mcneil4congress"	"Father of seven, and grandfather of two. Former Congressional Candidate who is committed to restoring America back to greatness."	""	"Freedom IN"	39.20699	-86.86917	"Freedom"	"2012-11"	1749.0	1973.0	1949.0	333.0	19.0
174925229	1.0	"Jeb Bush"	"jebbush12"	""	""	""	""	""	""	"2010-08"	50.0	11.0	26.0	""	1.0
940501590	1.0	"Emily Foster"	"emfo805"	"Bernie 2016 Digital Team | ΦΣΣ | 21 American University SPA & SOC"	""	"DC & Southern CA"	0.0	0.0	""	"2012-11"	259.0	657.0	2964.0	2767.0	5.0
69401520	1.0	"Sandpoint Democrat"	"sandpointdem"	"Official Bonner County Democratic Central Committee. Encouraging and electing Democrats in Sandpoint, Priest River, Sagle, Hope, Clark Fork."	""	"Sandpoint, Idaho"	48.29659	-116.56269	"Sandpoint Airport"	"2009-08"	128.0	153.0	179.0	10.0	4.0
204192344	1.0	"The Truth"	"EmpressAyanna"	"Somewhere dancing."	""	"DC bred Trini fed"	0.0	0.0	""	"2010-10"	460.0	508.0	8491.0	20.0	4.0
244255664	1.0	"Donald Trump"	"RealTrump2016"	"Donald J. Trump for President of the United States of America! 

Trying to make America Great Again."	""	"Donald Trump "	0.0	0.0	""	"2011-01"	4901.0	10.0	606.0	89.0	47.0
624424692	0.0	"Hope Republicans"	"HopeRepublicans"	"Welcome to the official Twitter account of Hope College Republicans, the best party on campus!"	""	"Holland, Michigan"	42.78752	-86.10893	"Holland"	"2012-07"	108.0	171.0	163.0	37.0	1.0
2966205003	1.0	"Rep. Mark Walker"	"RepMarkWalker"	"Member of the U.S. Congress - Representing the 6th District of North Carolina"	True	""	""	""	""	"2015-01"	3003.0	1196.0	877.0	841.0	122.0
839041598	0.0	"Corner Politics"	"CornerPolitics1"	"Corner Politics is that pure uncut blog where you’ll get brutal honesty, straight to the point, good ol’ fashioned sh#t talking about any and everything."	""	"Denver,  DMV"	0.0	0.0	""	"2012-09"	420.0	1399.0	6845.0	81.0	11.0
3633358032	0.0	"To The Left"	"cali_liberal"	"Proud Progressive Fighting For The Soul of The Democratic Party #FeelThe Bern #LGBT #VoterSupression #CivilRights #StopClimateChange #OccupyWallStreet #NotMeUs"	""	"Los Angeles, CA"	34.05223	-118.24368	"Los Angeles"	"2015-09"	3209.0	5001.0	7926.0	3303.0	61.0
14640695	0.0	"College Democrats"	"DemsUCF"	"We are the voice of progress on campus.
We are the College Democrats at UCF. Keep Moving Forward."	""	"Orlando, FL (USA)"	28.53834	-81.37924	"Orlando"	"2008-05"	1127.0	622.0	3770.0	96.0	42.0
719339280	0.0	"trump sucks"	"harrypofter"	"A washrag would humble a lot of bitches these days"	""	"ʰᵃʳʳʸᵖᵒᶠᵗᵉʳ"	0.0	0.0	""	"2012-07"	947.0	54.0	2590.0	2578.0	3.0
4542922882	0.0	"Ronald ragen 2016"	"tedcruz_4USA"	""	""	""	""	""	""	"2015-12"	22.0	34.0	619.0	6.0	1.0
905717526	0.0	"Backroom Politics"	"BackroomPolitic"	"Backroom Politics is a weekly radio show hosted every Tuesday from 4-6 ET from downtown Washington, DC  http://t.co/7ji2TDGTEh…"	""	"Washington, DC"	38.89511	-77.03637	"Washington"	"2012-10"	374.0	1284.0	2945.0	20.0	11.0
15896985	0.0	"Stonewall Democrats"	"StonewallDallas"	"LGBT Democrats in Dallas, Texas defending change and promoting equality at every level of government."	""	"Dallas, Texas"	32.78306	-96.80667	"Dallas"	"2008-08"	436.0	25.0	158.0	""	20.0
557334459	0.0	"ShitTheGOPsays"	"Sh1tTheGOPsays"	"Shedding light on how the modern Republican party took a right turn down Crazy Lane.

Warning some vulgar language used."	""	"The United States of the 1%"	0.0	0.0	""	"2012-04"	13294.0	9239.0	8830.0	503.0	288.0
317934789	0.0	"ConservativeFilmFest"	"ConservativeFF"	"2013 1st EVER National Conservative Film Festival is Columbus Day Weekend @WaltDisneyWorld, Orlando FL HashTag #NCFF"	""	"Orlando Florida"	28.53834	-81.37924	"Orlando"	"2011-06"	596.0	1983.0	251.0	3.0	20.0
498606133	1.0	"Gladys"	"Summerbreezeed"	"UNT Engineering. Latina. Immigrant rights. Bernie Sanders. Anjunabeats. LGBTQ #FeelTheBern #AnjunaFamily #UNT"	""	"Dallas, TX"	32.78306	-96.80667	"Dallas"	"2012-02"	2177.0	439.0	43324.0	22043.0	27.0
1066130576	1.0	"juan"	"juanmazuera_"	"an optimistic colombian coffee addict #bernie2016"	""	"BUY YOUR FOOTLOOSE TIX HERE "	0.0	0.0	""	"2013-01"	711.0	387.0	10026.0	7889.0	6.0
49715720	1.0	"Mujerista"	"Miami_Chica"	"#Latina #Feminist. #Prochoice.#AnimalLover. #Bernie2016"	""	"Sunshine State ☀"	0.0	0.0	""	"2009-06"	2701.0	931.0	125096.0	1083.0	136.0
152887445	0.0	"Dan Beebe"	"DanBeebe"	"That guy's funny. - Dan Beebe / “hilarious … honest.” - Dan Beebe / I liked the Santa hat one. - Dan Beebe"	""	""	""	""	""	"2010-06"	23456.0	78.0	7901.0	25.0	617.0
162130269	0.0	"Deborah Clark"	"VotePinellas"	"Supervisor of Elections,
Pinellas County, Florida"	""	"Largo, FL"	27.90979	-82.78842	"Largo"	"2010-07"	572.0	224.0	684.0	54.0	40.0
172882920	0.0	"Hillary Clinton"	"markhillaryyvd"	"Secretary of State"	""	"USA, Texas"	31.25044	-99.25061	"Texas"	"2010-07"	4.0	318.0	29.0	3.0	""
18027868	0.0	"MollyS #CruzCrew"	"mollymsquires"	"Wife, mom, lover of all things vintage, interior design addict, political junkie and proud right wing nut!"	""	"Georgia, USA"	32.75042	-83.50018	"Georgia"	"2008-12"	232.0	536.0	484.0	1718.0	7.0
113635077	0.0	"William Hill"	"sharpeangle"	"Graham Sharpe, Media Relations Director, William Hill; Luton Town/Wealdstone supporter.
Followers 18+. Gamble responsibly http://t.co/1g5DxA70Zc"	""	"London"	51.50853	-0.12574	"London"	"2010-02"	8745.0	2846.0	23551.0	17.0	162.0
635904401	1.0	"UNL Young Democrats"	"unlyd"	"The best party on campus! We meet every Tuesday at 5PM in the Union! You aren't alone!"	""	"Lincoln, NE"	40.8	-96.66696	"Lincoln"	"2012-07"	359.0	89.0	933.0	41.0	9.0
14203536	1.0	"PSYFE"	"psyfe"	"@marcorubio: Maybe its just me , but could Psyfe be the single most important cartoon fox in the history of the world? Hes lavenous!!!"	""	"SF"	14.8961	-24.49556	"São Filipe"	"2008-03"	582.0	309.0	52167.0	13351.0	39.0
24306618	0.0	"Mahtie Bush"	"Mahtiebush916"	"Emcee/Bboy  Backpackramento, Childs play, No Days Off EP Available on iTunes/Spotify"	""	"Sacramento, CA"	38.58157	-121.4944	"Sacramento"	"2009-03"	1722.0	1292.0	25103.0	1139.0	63.0
353351870	1.0	"Kevin Carson Ⓐ"	"KevinCarson1"	"I write for http://t.co/yytiWMST3J   Buy my book: http://t.co/4HHLpE7cj9  Support me at Patreon: http://t.co/JQgykAN12x"	""	"Northwest Arkansas"	36.28194	-94.30694	"Northwest Arkansas Regional Airport"	"2011-08"	4411.0	1676.0	169961.0	47988.0	259.0
862131258	1.0	"Matt Didato"	"matt_didato"	"Instead of building walls, we need to be tearing down barriers. -@HillaryClinton. #ImWithHer #Hillary2016 #FightForHillary #FightingForUs"	""	"Scranton, PA"	41.40916	-75.6649	"Scranton"	"2012-10"	639.0	1214.0	2129.0	775.0	19.0
1023193092	0.0	"mqsud ♉"	"bonbon_nuit"	"kosher bacon tweets and whatever the f* I feel like tweeting. I came to slay......."	""	""	""	""	""	"2012-12"	453.0	239.0	2525.0	1726.0	3.0
128210898	1.0	"College Democrats NC"	"CollegeDemsNC"	"The College Democrats of North Carolina (CDNC) is the official student arm of the Democratic Party in North Carolina. Visit us on Facebook: http://t.co/PnitvMui"	""	"North Carolina"	18.38078	-65.95739	"Carolina"	"2010-03"	4062.0	3343.0	3973.0	744.0	117.0
4013838856	1.0	"Dukes for Hillary"	"JMU4Hillary"	"We're the college outreach team @ James Madison University to help get Hillary Clinton elected the next President of the United States! #ImWithHer #HillaryForVA"	""	"Harrisonburg, VA"	38.44957	-78.86892	"Harrisonburg"	"2015-10"	459.0	196.0	235.0	38.0	6.0
1343876084	1.0	"Troll_Hunter17"	"trollhunter17"	"#StopRush #VoteOutGOP  No RWNJ's or people living #FoxNewsBubble #p2 #Hillary2016 @UniteBlue #OFA #Liberal #ClimateChange #Science #VRA1965"	""	"United States"	39.76	-98.5	"United States"	"2013-04"	896.0	1177.0	2134.0	108.0	34.0
560595425	1.0	"Anna"	"earthlylullaby"	"a small kazoo with a big knob"	""	"mtn. state "	-37.98333	145.06667	"Mentone"	"2012-04"	12344.0	129.0	64800.0	29517.0	139.0
587931720	0.0	"Stephen Houldsworth"	"sfhouldsworth"	"LGBTQ* activist, HIV advocate, educator, artist. music lover, atheist, genealogist, married gay man."	""	"Saint Louis, Missouri"	38.62727	-90.19789	"St Louis"	"2012-05"	971.0	913.0	1868.0	281.0	28.0
3409254867	1.0	"DC Youth for Bernie"	"dcyouth4bernie"	"This is the twitter of DC Youth for Bernie 2016. Follow us for updates and Bernie quotes or events."	""	"Washington, DC"	38.89511	-77.03637	"Washington"	"2015-08"	672.0	222.0	248.0	195.0	14.0
49010609	0.0	"Eddie Ziss"	"Trumpnetworkdon"	"Donald Trump wants 1 million new apprentices for the Trump Network. Want to be one?"	""	"USA"	39.76	-98.5	"United States"	"2009-06"	1386.0	1756.0	73.0	""	3.0
3433544427	1.0	"Bernie Sanders ATL"	"AtlBernie"	"Atlanta is ready for #BernieSanders!
#FeelTheBern"	""	"Atlanta, GA"	33.749	-84.38798	"Atlanta"	"2015-08"	287.0	241.0	68.0	12.0	13.0
17888100	0.0	"Scott Bush"	"scott_bush"	"I'm a street walkin' cheetah with a heart full of napalm"	""	"St. Paul"	-21.00963	55.27071	"Saint-Paul"	"2008-12"	1181.0	734.0	22009.0	2800.0	55.0
93294953	0.0	"PoliticsAfrica.com"	"PoliticsAfrica"	"Your Source for Politics in Africa. Period."	""	"Everywhere"	-23.41612	28.16256	"Everywhere"	"2009-11"	466.0	450.0	284.0	7.0	14.0
1389906121	1.0	"Trevor Voytko"	"TrevorVoytko"	"Ted Cruz '16"	""	"Gainesville, FL "	29.65163	-82.32483	"Gainesville"	"2013-04"	691.0	1231.0	20307.0	11094.0	5.0
7702542	1.0	"Dana Loesch"	"DLoesch"	"Nationally syndicated talk radio host with @RadioAmericaNet, DANA on #TheBlazeTV, columnist. Born for the storm. Author of HANDS OFF MY GUN. God, family, guns."	True	"Dallas, St. Louis"	0.0	0.0	""	"2007-07"	372705.0	3752.0	94164.0	13175.0	6871.0
3016501992	0.0	"John  for Trump"	"johnkurkosky"	"Minnesota for Trump,  
singer songwriter, don't like where our country is going,  sick of corrupt career politicians,  Love  my country,"	""	"Minnesota, USA"	46.25024	-94.25055	"Minnesota"	"2015-02"	1678.0	2812.0	3589.0	2994.0	17.0
35536897	1.0	"gigi"	"gezebelmarina"	"i take photos | ig: gez.marina #bernie2016"	""	"Dallas, TX"	32.78306	-96.80667	"Dallas"	"2009-04"	718.0	442.0	28733.0	16145.0	5.0
31296078	1.0	"Dennis McCarson"	"DennisMcCarson"	"Stand Up Comedian/Actor/Beard Enthusiast/Writer/Terrible Musician/Thug For Life/ I have a youtube show where I get drunk and put legos together on the internet."	""	"Philadelphia"	39.95233	-75.16379	"Philadelphia"	"2009-04"	2930.0	2526.0	10879.0	128.0	37.0
17000866	0.0	"Cliff Graham"	"cliffgraham"	"Husband of @raisingWarriors and father of four arrows. Author of Bible-based war fiction, former soldier, speaker."	""	""	""	""	""	"2008-10"	3221.0	337.0	6603.0	425.0	59.0
21695125	1.0	"drennen quinn"	"six_dffrnt_wys"	"Current host of Late Show with David Letterman, former XFL champion, true #belieber, I can #feelthebern"	""	"Williamsburg, Brooklyn"	40.70694	-73.95778	"Williamsburg Branch Brooklyn Public Library"	"2009-02"	778.0	667.0	913.0	874.0	19.0
